dataset,method,model,accuracy_mean_mean,accuracy_mean_std,roc_auc_mean_mean,roc_auc_mean_std,f1_mean_mean,f1_mean_std,mcc_mean_mean,mcc_mean_std,n_features_first
electricity,Baseline,LGBM,0.8808556246932109,0.00036553273444932206,0.9540622830582844,0.0005018034949464779,0.880729760714131,0.00038733713210219054,0.7557560978517657,0.0008139950175248758,8.0
electricity,Baseline,LR,0.753994447054569,0.00024574764305131526,0.8261671825942948,3.104484644233199e-05,0.7485462021197278,0.0002495045526557053,0.490921325981484,0.0005253011978612767,8.0
electricity,Baseline,MLP,0.833406919280446,0.001019041414555671,0.9124692547056265,0.0005910212579079229,0.8329915910212583,0.0010792416268706946,0.6580401510533881,0.0020561884488233843,8.0
electricity,Featuretools,LGBM,0.8897568642478527,0.0011799142814840544,0.9588430949503858,0.00041260971935265544,0.8896575714341178,0.0011951360488277464,0.7740415343141643,0.002458474787250811,50.0
electricity,Featuretools,LR,0.7540459441486614,0.00024203412245927267,0.8261938078959797,3.139197812998617e-05,0.7485949605346054,0.00022907848782518071,0.4910335864185235,0.0005198437574396009,50.0
electricity,Featuretools,MLP,0.834024782131316,0.0005848347155884626,0.912858087080326,0.001025480189616929,0.8334570190822529,0.0007377758105672628,0.659275555934295,0.0013730155535341473,50.0
electricity,LLM-FE,LGBM,0.859551443028678,0.0010553570281639241,0.9405437742723836,0.0005102451113296872,0.8593466944481358,0.001053491644647221,0.7119149466349443,0.0021665519019087795,4.0
electricity,LLM-FE,LR,0.757488740119506,0.00018367937943833973,0.811772434895674,2.619251195738471e-05,0.7524757261430772,0.00017630037473555452,0.4982494914954973,0.0003889250617378248,4.0
electricity,LLM-FE,MLP,0.8045035398377277,0.0006172817663254746,0.8871893651787337,0.0010777583641710799,0.8029144137683456,0.0007271501456134176,0.5971483747121904,0.001498698336134975,4.0
